Gene.symbol	ID	adj.P.Val	logFC
SBF2	7946516	0.987773090819943	-0.0155715350555559
PRAMEF18///PRAMEF10	7912585	0.987773090819943	-0.0121325012222204
FAM3B	8068684	0.987790075396674	-0.020439521388889
ARL4D	8007493	0.987850205497376	0.0103342961666657
	7892915	0.98787292063761	-0.0288079406111166
GLUD2///GLUD1	7934852	0.98787292063761	0.00805584938889048
EIF2S3	8166493	0.98787292063761	0.0101927567222209
	8163614	0.987896566005694	0.00633647111111202
	8098547	0.987912151797447	0.0316190272777765
RNF5P1///RNF5	8178188	0.987912151797447	-0.0217201943888892
	7894721	0.987912151797447	0.024457231555556
FLJ33534	8050293	0.987912151797447	0.0119615882777788
GRM1	8122537	0.987932399444094	0.00766882216666609
	7893767	0.987991246340565	0.0134171812222226
OAF	7944530	0.987996706064418	-0.0139215099444465
FAM83D	8062571	0.988065155692682	-0.0172476878333327
	8118724	0.988080332834073	-0.0136139175000007
ATF7IP	7954104	0.988091071463173	0.0211339818333318
LOC102724507///LOC100509620///AQP7P1///AQP7	8161488	0.98815766193597	0.0122672068333314
LOC100128185	8039975	0.988189743345815	0.0100456481111113
LMOD2///LMOD2	8135821	0.988190604375693	-0.0129990823333328
	8103358	0.988214249501212	0.00575407672222283
SERTAD4	7909503	0.988214249501212	-0.010539402833333
EDAR	8054451	0.988214249501212	-0.00969807016666646
COX8C	7976402	0.988288766127276	-0.0107838882777784
	7937800	0.988327209937637	-0.0112579728888877
RELA	7949465	0.988327209937637	-0.0085636950000012
PHKG1	8139746	0.988327209937637	-0.00939386666666575
BUD13	7951826	0.988327209937637	0.0102904845000005
	8026989	0.988376994219353	0.0117438144444444
	7917974	0.988391114500263	0.0104089519444455
	8168994	0.98840313026079	0.0120768959999999
PRR26	7925813	0.988456066874339	-0.00740931438888648
	8102037	0.988456066874339	0.0188352983888889
GPR182	7956281	0.98855031571997	0.0106177038333328
	7963348	0.988591626980036	0.0120095932777788
SNED1	8049752	0.988670174740735	-0.0114057794444458
	8169790	0.988670174740735	0.00590727188888884
	7895234	0.988670174740735	0.0203201467222214
	8028323	0.988726584497374	0.0144685656666672
	7988091	0.988726584497374	0.0154397241111122
	7905127	0.988738572729	0.0174439416666683
	8110112	0.988745657667121	0.015719210777779
B3GALT2	7923034	0.988745657667121	0.0105471439444447
KRTAP5-4	7945657	0.988745657667121	0.0210844859444448
	7893857	0.988888145251121	-0.0220391139444427
	7893629	0.988888145251121	-0.0131065474444454
NDUFA11	8033069	0.988888145251121	-0.0155013426111097
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPB9///NPIPA5///NPIPB5///NPIPB6///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///NPIPB3///NPIPA1///NPIPB5///NPIPB4///NPIPB3	8000205	0.988888145251121	0.022508805166666
BCS1L	8048370	0.988888145251121	-0.0090892768333326
	7895003	0.988888145251121	0.00905893905555466
TNNC2	8066590	0.988888145251121	0.00825381900000011
TM6SF1	7985493	0.988888145251121	0.0197178318888884
	8059862	0.988888145251121	-0.00610378627777708
RUNX1T1	8151768	0.988888145251121	0.0191489942777783
CEP97	8081362	0.988888145251121	-0.0107920494444445
	8139919	0.988888145251121	-0.0101132101111112
LOC100130433	8156192	0.988902481676771	-0.0077139298888893
CCDC17	7915743	0.988921176000681	0.00950399911111255
	8122969	0.98892992486865	0.00607548649999945
AZIN2	7899851	0.988966813521421	-0.00774035216666569
DAZ4///DAZ2///DAZ3///DAZ1	8177354	0.988966813521421	0.0114961915000005
	7950423	0.988966813521421	0.0244351999444437
PIP5KL1	8164328	0.988966813521421	-0.00989916438888994
NDUFAF3	8079707	0.988966813521421	-0.0121275058333321
	8015804	0.988968931443239	-0.017121773555556
APOD	8092970	0.988968931443239	0.00989676533333306
GTF3C1	8000425	0.988968931443239	-0.00551982716666721
KRT33A	8015257	0.989025509015671	-0.00954979000000034
	8173039	0.989059075843667	0.00434588422222237
	8121159	0.989155773954611	-0.00880645311111072
PAX4	8142747	0.98919474751994	0.00771703100000032
	8081200	0.98919474751994	-0.00974612688888898
	7967967	0.98919474751994	-0.0114920899444435
	8172656	0.989219128713374	0.00989178488888909
PTPDC1	8156506	0.989327422374764	0.00975435394444535
	8148047	0.989377467962089	0.00406622277777746
GOLGA8R///GOLGA8DP///GOLGA8F///GOLGA8CP///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8J///GOLGA8S///GOLGA8N///GOLGA8B///GOLGA8EP///GOLGA8G///GOLGA8A	7991695	0.989377467962089	-0.0102984241111113
	8095301	0.989398323210517	0.00572508494444435
HTRA3	8094056	0.989398323210517	0.0120435743333331
	7992458	0.989504832888186	0.0119330348888882
	7894858	0.989504832888186	-0.00990146166666328
	7893190	0.989576566541037	-0.0251662136111124
	7895369	0.989605794356721	0.017673712055557
	7894081	0.989607005202244	0.027218836388891
UFM1	7968670	0.989607005202244	-0.00910954688888488
OR51F1	7945999	0.989607005202244	0.00832529977777829
GAS5///SNORD80	7922404	0.989607005202244	-0.0256587926666638
	8022623	0.989607005202244	0.0116320185555558
FBXL22	7984152	0.989607005202244	0.0111719611666672
STMN3	8067722	0.989607005202244	-0.0105366323888898
FN3K	8010841	0.989607005202244	0.00913180127777657
INCA1	8011797	0.989607005202244	0.010594638722222
	8055424	0.989617265820665	-0.0147257207222218
OR10J5	7921447	0.989617265820665	-0.00638695966666614
	8099393	0.989617265820665	0.0143943057777767
PTPRU	7899562	0.989617265820665	0.00757300711110975
RPL29	8086148	0.989617265820665	-0.00886635055555551
SLC25A21	7978692	0.989617265820665	-0.00953214533333346
	7895935	0.989647452237468	0.0312521751666672
	8088915	0.989647452237468	0.00932229700000065
	8081356	0.989647452237468	0.00440917294444532
MEF2C	8113039	0.989647452237468	0.0183496493333291
FEV	8059014	0.989685358006417	-0.0090545840555567
KREMEN1	8072170	0.989685358006417	0.012082308666665
NGFR	8008201	0.989685358006417	0.00794326066666784
	8180208	0.989685358006417	0.0096347378333328
	7951347	0.989692619609898	-0.0120693669444445
	7943411	0.9897102959918	-0.0145043407777776
FER1L4	8065948	0.9897102959918	0.00995579116666789
MBTPS2///MBTPS2	8166382	0.9897102959918	0.0104414881111126
RPS17	7990965	0.9897102959918	0.00959597277777924
NOP14	8099051	0.9897102959918	-0.00846932811110879
AXL	8029006	0.9897102959918	0.0137502504999993
KIAA0825	8113113	0.9897102959918	-0.0111789243888882
FAM172BP	8081341	0.989748739172691	-0.0145651657777774
PRR7	8110382	0.989748739172691	-0.00750973144444433
	8170300	0.989825061255	-0.00985937694444505
HAT1	8046346	0.989950511457265	-0.0133380639999992
	7894718	0.989958397681687	0.0211610229999994
DAG1	8079753	0.990166721419549	0.0109683873333335
	8167726	0.990190068565728	-0.00487034327777724
SNORA2B	7962829	0.990197194296251	0.0209061504444445
	8005155	0.990197194296251	-0.0103135597777788
	7895344	0.990197194296251	0.0150833739444458
PRSS57	8032088	0.990197194296251	-0.0148622793888897
VSX1	8065460	0.990197194296251	-0.00775220066666726
	8088891	0.990197194296251	-0.0149632616666686
R3HDM4	8032127	0.990243580692905	-0.0115138809444417
	8086878	0.990243580692905	-0.00685179233333288
C8B	7916526	0.990243580692905	-0.0059691118888896
	8180245	0.990243580692905	-0.0111911604999988
	8043833	0.990243580692905	0.00658758005555526
SMG8	8008795	0.990290532099005	-0.0101866631666656
PLA2G4F	7987815	0.990290532099005	-0.00904834616666683
	8132034	0.990290532099005	-0.0122160969444458
SHD	8024808	0.990290532099005	0.0117423409999988
IGHA1///SCFV///C14orf99///IGHV3-48///IGHV3-69-1	7981720	0.990290532099005	-0.017967149944444
NCK1	8082911	0.990332720398522	0.0110176836666671
EFCAB6	8076612	0.990332720398522	-0.00695226988888775
	7894623	0.990363072623157	0.0131772620555548
RBM7	7944006	0.990369826695123	0.0114740382777789
	7996256	0.990404072923276	-0.0117520612777779
C17orf47	8017057	0.990404072923276	-0.00541332138888961
	8127997	0.990456711295832	0.00571678861111113
ESYT2	8144184	0.990457129267779	-0.0100051594999986
CRABP1	7990712	0.990530737384585	-0.0100555779444447
	8173206	0.990574428852564	-0.00871061788888738
CT55	8180401	0.990620060989224	0.00848404427777805
	7892632	0.990953410735912	-0.0152958065555548
	7893422	0.990953410735912	-0.0066881211111145
MRPL27	8016699	0.991070081672727	0.0124443988333374
GJB6	7970448	0.991070081672727	0.0144138213888896
KCNJ14	8030044	0.991070081672727	0.00999748861111094
DEAF1	7945503	0.991070081672727	0.00653874155555556
MPZL3	7952036	0.991070081672727	0.0120120039999998
OR2T8	7911233	0.991070081672727	0.0123174714444456
	7894105	0.991070081672727	-0.0117613932222227
	7894258	0.991070081672727	-0.0138700483333345
	8083939	0.991070081672727	0.00872154233333378
	8042460	0.991070081672727	0.00605290055555585
	8008817	0.991070081672727	0.00894871822222232
	8095564	0.991089505200603	0.00432737594444488
	8127660	0.991089505200603	0.0151036782777769
	7925509	0.991089505200603	-0.0188860966666677
HNRNPA1P6///HNRNPA1P33///HNRNPA1P27///HNRNPA1P10///HNRNPA1L2///HNRNPA1	8034313	0.991089505200603	-0.00837664222222045
MESDC1	7985349	0.991147411485455	0.00890147461111379
	7979755	0.991157286303736	-0.00725278677777785
	8138948	0.991316649361195	-0.0104411487222231
	8002379	0.991360007026752	-0.0177477314444436
	7895477	0.991360007026752	0.0121762013333315
GSTA1	8127072	0.991384428326704	-0.00926359294444357
EIF4B	7955646	0.991420511339252	-0.00572979944444185
CAMKMT	8041745	0.991474135995599	-0.0106327538333346
RPL13AP5///RPL13AP3///RPL13AP20///RPL13A	8030351	0.991474135995599	0.00470941666666391
DGKK	8172670	0.991474135995599	0.00847101916666793
SLC36A3	8115274	0.991474135995599	-0.0061534117222215
ARRDC4	7986350	0.991474135995599	0.0124241277777779
	8162084	0.991474135995599	0.00952068900000036
MIR320C1	8020419	0.991648505006142	0.00823875238888938
HTR2A	7971526	0.991648505006142	0.00564210766666706
KIAA1549///BRAF///BRAF	8143417	0.991648505006142	0.00817685127778134
ARPC5	7922793	0.991832630348838	0.00897952933333102
	7896423	0.991861790106741	0.0278336572222244
ZSCAN21	8134689	0.991862696821333	0.00618693688889227
	7942071	0.991862696821333	-0.00647433599999925
ICA1L	8058350	0.991912772896104	-0.0130357262222223
	7999433	0.991912772896104	-0.0107737868888904
EBLN1	7932528	0.991961192428321	-0.00534624072222201
GMDS	8123562	0.991984010968041	0.00755771633333335
GBE1	8088958	0.991998944010459	-0.0107284207777791
	7893371	0.991998944010459	0.0120019155555582
	8127688	0.991998944010459	-0.00441957294444428
RBMY1J///RBMY1E///RBMY1D///RBMY1B///RBMY1A3P///RBMY1F///RBMY2FP///RBMY1A1	8177303	0.991998944010459	-0.00664537594444425
MIR144	8013786	0.991998944010459	-0.0141820353888886
	8166569	0.991998944010459	0.0100781283333324
KCNA10	7918444	0.991998944010459	-0.00809375200000062
PTF1A	7926674	0.991998944010459	0.0100587806666672
CA4	8008900	0.991998944010459	-0.00759868222222071
DLX1	8046373	0.992006599813897	-0.0097022627777763
	7952386	0.992006599813897	0.00726906816666606
CMTM7	8078405	0.992006599813897	0.00855606938888975
ZNF608	8113761	0.992006599813897	0.0135890637222218
	8128314	0.992006599813897	-0.0048418356111104
PRMT8	7953181	0.992006599813897	-0.00629497577777816
DUOX1	7983413	0.992006599813897	-0.00666475333333372
PCDHB15	8108753	0.992006599813897	-0.00744943594444436
MAPKAP1	8164177	0.992006599813897	-0.00495634694444469
ZNF771	7994817	0.992006599813897	0.0089874489444437
	7942987	0.992006599813897	0.00544573722222275
FAAP20	7897066	0.992034758198487	0.00751594216666884
IGDCC3	7989770	0.992151058747642	0.00757701505555541
LOC100996747///RPS26P11///RPS26///PDPK1	8102410	0.992159600750273	0.0143783773888906
RNU105C	8146456	0.992159600750273	-0.0077782893888898
	7894331	0.992159600750273	-0.0112168988333305
P4HA3	7950374	0.992174394435532	0.00601948561111154
	8144667	0.992211222345007	0.0145565719444418
	8172367	0.992244692525661	-0.00828180505555576
	8150687	0.992283629281838	0.00717323461111263
RPL36A-HNRNPH2///FSTL5///RPL36A	8168843	0.992283629281838	0.0104197960000025
ST8SIA1	7961757	0.992283629281838	-0.0083469461666672
	7893365	0.992283629281838	0.0157230588333341
LIPI	8069521	0.992283629281838	0.00401618949999971
	8068733	0.992283629281838	-0.00490658955555512
	7893442	0.992283629281838	-0.023188850333332
TMEM47	8172022	0.992283629281838	-0.00786218505555469
TRIM24	8136473	0.99232664231136	0.0080229714444453
	7894125	0.99232664231136	-0.0112419672222206
CADM2	8081036	0.99232664231136	-0.0126726787222231
	8109526	0.99232664231136	0.00815641261111244
NCKAP1L	7955908	0.99232664231136	-0.0068196598888921
ASB5	8103812	0.99232664231136	-0.00514956288888913
TPPP3	8002020	0.99232664231136	-0.0102633578888884
	8067981	0.99232664231136	0.00731737122222231
NLRP8	8031586	0.992338300943674	-0.00477551561111156
RBM26	7972190	0.992338300943674	-0.00772528322221966
UBE2N	7965471	0.992338300943674	-0.00599213633333306
C7orf31	8138647	0.992338300943674	0.0129092441666652
ZNF385B	8057418	0.992370020235609	-0.00869775299999986
	7896503	0.992372793525599	0.0150690359444461
	7892588	0.992372793525599	0.00662605566666707
	8116589	0.992423255694462	0.00529989722222224
IL5	8114023	0.992441946802537	-0.00529895622222254
COBLL1	8056343	0.992441946802537	0.0102667790000011
SERPIND1	8071420	0.992441946802537	-0.00585365772222124
	7914040	0.992441946802537	0.00953961105555656
SSBP1	8136631	0.992510217733819	0.00953456749999759
RASGEF1C	8116384	0.992515811904902	-0.00553222827777766
MTMR1	8170443	0.992515811904902	-0.00792226266666596
	8168735	0.992515811904902	0.00393816927777735
CXorf23	8171708	0.992557562323981	0.00953333533333289
	7894415	0.992722418137389	0.0111670833888886
DPYSL2	8145470	0.992727098667302	-0.0161313179999993
	8047441	0.992727098667302	0.0106579002222231
CTF1	7994961	0.992727098667302	-0.00651602716666666
HCG8	8124691	0.992731827070539	-0.0149149278888894
PRDX5	7940996	0.992731827070539	-0.0113333763888885
SYNGR1	8073104	0.992731827070539	0.00954144349999986
LOC101928751	7907568	0.992731827070539	0.00645647638888924
	8140498	0.992731827070539	0.00439351816666678
	7894330	0.992731827070539	0.0172541545000016
FLJ37201	7934961	0.992731827070539	0.00473825038888886
NTRK1///NTRK1	7906244	0.992731827070539	0.00748675677777655
ZMYM5	7970428	0.992731827070539	-0.0195872571111106
MSH4	7902402	0.992731827070539	-0.00498515611111117
	7892656	0.992734018374813	0.0135164184444458
	7896514	0.992860502435336	-0.0123342149444436
CCDC7	7926936	0.992893558910684	-0.0103845222222239
EXOC4	8136293	0.992893558910684	-0.00725220666666537
ACSM1	7999981	0.992893558910684	0.00629700711111214
	7904693	0.992893558910684	0.0172954344444474
	7968798	0.992898605658596	0.0139395343888884
TRIM40	8179060	0.992898605658596	-0.00758865805555509
FBXL15	7930099	0.992922449106052	0.00593624211111266
	8131301	0.992935857490224	0.00664197666666633
LPO	8008736	0.99296526384028	0.00529474161110954
CDO1	8113641	0.992975540604839	-0.0075489144444445
CAB39	8048980	0.992975540604839	-0.00513194838888964
PLN	8121729	0.992975540604839	-0.00588749333333283
PCDHB17P	8108706	0.992975540604839	0.00639389516666711
CEACAM3	8029107	0.992975540604839	-0.00678612761111186
	8146635	0.992975540604839	0.00436520766666648
MCCC2	8177601	0.992975540604839	-0.00611370572222381
LINC00312	8077499	0.992975540604839	0.00457656277777829
	8121557	0.992975540604839	0.00467582361111107
SLC25A40	8140814	0.992975540604839	-0.0118113892222222
MPHOSPH6	8003068	0.992975540604839	0.0115850618333342
	8143294	0.992975540604839	0.00447517138888909
	8128936	0.992975540604839	0.00521360355555522
GABRR3	8089060	0.992975540604839	0.0048603891666672
ATP13A5	8092769	0.992975540604839	0.00521672066666667
SLC30A8	8148003	0.992975540604839	-0.00791718955555654
	7971013	0.992984333361797	-0.00728927722222128
KL	7968556	0.992984333361797	-0.00656442138888957
	7893865	0.992984333361797	0.0104262949444442
MADCAM1	8023941	0.992984333361797	-0.00620645511111384
	7939920	0.992984333361797	0.00486125466666643
SPEM1	8004394	0.992984333361797	0.00736531083333336
	7894549	0.992984333361797	-0.0145557436666675
GALNTL6	8098307	0.992984333361797	-0.00426257033333144
CCDC30	7900555	0.993110758828533	-0.00886744944444562
	7987464	0.993317758982935	0.0104207904999996
CDKN2AIPNL	8114185	0.993317758982935	-0.0107044341666658
PRAMEF17///PRAMEF10	7898048	0.993317758982935	-0.00541802255555579
C19orf73	8038314	0.993317758982935	0.00626879583333384
IFNA6	8160417	0.993317758982935	-0.00581440183333326
ZNF551	8031807	0.993360927355276	0.00833370066666816
	7972733	0.99345709616118	-0.00585389494444488
NYAP2	8048763	0.99345709616118	-0.00497408900000007
	7896145	0.99345709616118	0.0100930828333334
	7992893	0.993555812837744	-0.0221413261111119
GOLGA6L6///GOLGA6L22///GOLGA6L1	7986741	0.993555812837744	0.00496794327777872
FAM83G	8013312	0.993557900281101	0.00593461066666823
	8143365	0.993557900281101	0.00999839427777793
OR10A3	7946332	0.993557900281101	0.00408946861111215
	7893944	0.993644580556634	-0.004867270277777
	7899422	0.993677168544201	0.00842418566666669
UBE2A	8169645	0.993719405190047	0.0111322164444454
TPO	8039996	0.993719405190047	0.00426893188888799
ZNF729	8027332	0.993719405190047	0.00519730783333339
ARL5A	8055862	0.993763053266204	-0.00504173022222254
	7937993	0.993763053266204	-0.0150294380555565
	7902563	0.993763053266204	0.00585003016666574
SYK	8156321	0.993763053266204	0.00591211449999918
CEACAM19	8029446	0.993763053266204	0.00532582811111126
